pid1530typeoriginalQ-shortQ	1		 Elderly man status post deep vein thrombosis 2 years ago, on Coumadin. If the INR (international normalized ratio) and prothrombin time are a little over therapeutic, he feels good and has no swelling in his legs. If his prothrombin time gets down to 17 or 18 or INR (international normalized ratio) down to 1.9 or 1.8, he swells up and complains of pain. I don't know why this is so I keep him a little high.  History of deep vein thrombosis. If INR (international normalized ratio) 1.9 or 1.8, he swells up and complains of pain in legs. Why? 
pid1531typeoriginalQ-shortRandQ	0		 Elderly man status post deep vein thrombosis 2 years ago, on Coumadin. If the INR (international normalized ratio) and prothrombin time are a little over therapeutic, he feels good and has no swelling in his legs. If his prothrombin time gets down to 17 or 18 or INR (international normalized ratio) down to 1.9 or 1.8, he swells up and complains of pain. I don't know why this is so I keep him a little high.  Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed? 
pid1532typeoriginalQ-shortQ	1		 I had a man with neuropathy and cardiomyopathy. Could this be due to Agent Orange? He was at the Veterans Administration hospital and chronic renal failure and congestive heart failure were on the death certificate, but not Agent Orange.  Man with neuropathy and cardiomyopathy. Could this be due to agent orange? 
pid1533typeoriginalQ-shortRandQ	0		 I had a man with neuropathy and cardiomyopathy. Could this be due to Agent Orange? He was at the Veterans Administration hospital and chronic renal failure and congestive heart failure were on the death certificate, but not Agent Orange.  What is the dose of Famvir? 
pid1534typeoriginalQ-shortQ	1		 What do you say the risk of a heart attack is from calcium channel blockers to a man who is perfectly well controlled on verapamil and his mother wants him to change?  What to say risk of myocardial infarction is from calcium blockers when his mother wants him to change? 
pid1535typeoriginalQ-shortRandQ	0		 What do you say the risk of a heart attack is from calcium channel blockers to a man who is perfectly well controlled on verapamil and his mother wants him to change?  Is melatonin good for anything? What is the dose? 
pid1536typeoriginalQ-shortQ	1		 She is a fall risk and she has atrial fibrillation. Do I really want her on Coumadin? Probably not due to fall risk.  She is a fall risk and has atrial fibrillation. Do I really want her on Coumadin? 
pid1537typeoriginalQ-shortRandQ	0		 She is a fall risk and she has atrial fibrillation. Do I really want her on Coumadin? Probably not due to fall risk.  What is in Ortho Novum 1/35? 
pid1538typeoriginalQ-shortQ	1		 She lives by herself and her family wants her in a nursing home. Should she be in a nursing home?  Lives alone, family wants her in a nursing home. Should she be in a nursing home? 
pid1539typeoriginalQ-shortRandQ	0		 She lives by herself and her family wants her in a nursing home. Should she be in a nursing home?  How should I treat polymenorrhea in a 14-year-old girl? 
pid1540typeoriginalQ-shortQ	1		 What should I do now with this new atrial fibrillation?  What should I do now with this new atrial fibrillation? 
pid1541typeoriginalQ-shortRandQ	0		 What should I do now with this new atrial fibrillation?  What to do with this man, negative extensive workup for palpitations and chest pain? 
pid1542typeoriginalQ-shortQ	1		 Should he be on his Dilantin for the rest of his life? Can he come off it now? How should I follow him if he comes off?  Should he be on Dilantin for the rest of his life? Can he come off it now? 
pid1543typeoriginalQ-shortRandQ	0		 Should he be on his Dilantin for the rest of his life? Can he come off it now? How should I follow him if he comes off?  I wonder if this patient could have a rotator cuff thing? 
pid1544typeoriginalQ-shortQ	1		 What is Lotrel?  What is Lotrel? 
pid1545typeoriginalQ-shortRandQ	0		 What is Lotrel?  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1546typeoriginalQ-shortQ	1		 A 74-year-old woman with elevated cholesterol and history of myocardial infarction, on diet therapy. Her total cholesterol is approximately 290 down from approximately 340 and low-density lipoprotein (LDL-cholesterol) is approximately 210 down from approximately 240 on diet only. What to do? One wonders how aggressive one should be.  74-year-old woman, history of myocardial infarction, on diet. Total cholesterol approximately 290, low-density lipoprotein (LDL) cholesterol approximately 210. How aggressive should I be? 
pid1547typeoriginalQ-shortRandQ	0		 A 74-year-old woman with elevated cholesterol and history of myocardial infarction, on diet therapy. Her total cholesterol is approximately 290 down from approximately 340 and low-density lipoprotein (LDL-cholesterol) is approximately 210 down from approximately 240 on diet only. What to do? One wonders how aggressive one should be.  What is the dosage of Lodine? 
pid1548typeoriginalQ-shortQ	1		 60-year-old woman with new atrial fibrillation being seen by the physician's assistant. Is she at high risk for stroke and so should she be on Coumadin? Which age group is it more important to anticoagulate? Her age group (60's)? 70's? 80's?  60-year-old woman, new atrial fibrillation. Should she be on Coumadin? Which age group is important to anticoagulate? 
pid1549typeoriginalQ-shortRandQ	0		 60-year-old woman with new atrial fibrillation being seen by the physician's assistant. Is she at high risk for stroke and so should she be on Coumadin? Which age group is it more important to anticoagulate? Her age group (60's)? 70's? 80's?  Is melatonin good for anything? What is the dose? 
pid1550typeoriginalQ-shortQ	1		 Is amoxicillin/clavulanate the same thing as Augmentin? (He was looking at culture and sensitivity lab report.)  Is amoxicillin/clavulanate the same thing as Augmentin? 
pid1551typeoriginalQ-shortRandQ	0		 Is amoxicillin/clavulanate the same thing as Augmentin? (He was looking at culture and sensitivity lab report.)  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1552typeoriginalQ-shortQ	1		 Does Cipro come as a liquid?  Does Cipro come as a liquid? 
pid1553typeoriginalQ-shortQ	1		 I can't think of the name of that cream that's better than Retin-A for acne.  I can't think of the name of that cream that's better than Retin-A for acne. 
pid1554typeoriginalQ-shortRandQ	0		 I can't think of the name of that cream that's better than Retin-A for acne.  Is melatonin good for anything? What is the dose? 
pid1555typeoriginalQ-shortQ	1		 How long do subconjunctival hemorrhages last?  How long do subconjunctival hemorrhages last? 
pid1556typeoriginalQ-shortRandQ	0		 How long do subconjunctival hemorrhages last?  How should I treat polymenorrhea in a 14-year-old girl? 
pid1557typeoriginalQ-shortQ	1		 What is the name of that eye drop that just stops itching but doesn't do anything for the allergy?  What is that eye drop that stops itching but doesn't do anything for allergy? 
pid1558typeoriginalQ-shortRandQ	0		 What is the name of that eye drop that just stops itching but doesn't do anything for the allergy?  What are New York Heart Association classes I - IV? Where to find explanation? 
pid1559typeoriginalQ-shortQ	1		 When should the chicken pox vaccine be given (what age)?  When should the chicken pox vaccine be given (what age)? 
pid1560typeoriginalQ-shortRandQ	0		 When should the chicken pox vaccine be given (what age)?  How do you inject the bicipital tendon? 
pid1561typeoriginalQ-shortQ	1		 I would like him to stop working but he can't because he just started a new job. What to do?  Would like him to stop working but can't, just started new job. What to do? 
pid1562typeoriginalQ-shortRandQ	0		 I would like him to stop working but he can't because he just started a new job. What to do?  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1563typeoriginalQ-shortQ	1		 Is this a seborrheic keratosis or an actinic keratosis or a basal cell carcinoma?  Is this a seborrheic keratosis or an actinic keratosis or a basal cell carcinoma? 
pid1564typeoriginalQ-shortRandQ	0		 Is this a seborrheic keratosis or an actinic keratosis or a basal cell carcinoma?  Would it be better to put her on a potassium-sparing diuretic or just potassium? 
pid1565typeoriginalQ-shortQ	1		 What's the dose of folic acid for someone who want's to get pregnant?  What's the dose of folic acid for someone who wants to get pregnant? 
pid1566typeoriginalQ-shortRandQ	0		 What's the dose of folic acid for someone who want's to get pregnant?  What are the causes of tinnitus? 
pid1567typeoriginalQ-shortQ	1		 She's now here for a recheck but when she first came in I wondered whether the x-ray showed a fracture.  Here for recheck, but at time of acute injury, I wondered whether x-ray showed fracture. 
pid1568typeoriginalQ-shortRandQ	0		 She's now here for a recheck but when she first came in I wondered whether the x-ray showed a fracture.  Should I wait until baby certain age before I do renal ultrasound for single umbilical artery? 
pid1569typeoriginalQ-shortQ	1		 She has chronic nonspecific pain in her legs. I think it's arthritis but I wonder if it could be something else. Vascular or other cause?  Leg pain. I think it's arthritis but I wonder if it could be something else. 
pid1570typeoriginalQ-shortRandQ	0		 She has chronic nonspecific pain in her legs. I think it's arthritis but I wonder if it could be something else. Vascular or other cause?  What to do with this patient, biopsy shows carcinoma in situ of the vulva? 
pid1571typeoriginalQ-shortQ	1		 What's the dose of Duract (equivalent to 2 Percocet and it's a nonsteroidal anti-inflammatory drug)?  What's the dose of Duract (equivalent to 2 Percocet and it's a nonsteroidal anti-inflammatory drug)? 
pid1572typeoriginalQ-shortRandQ	0		 What's the dose of Duract (equivalent to 2 Percocet and it's a nonsteroidal anti-inflammatory drug)?  Let's give these immunizations. That's right isn't it? 
pid1573typeoriginalQ-shortQ	1		 Woman with sodium of 128. Do I put her in the hospital or treat her at home?  Woman with sodium of 128. Do I put her in the hospital or treat her at home? 
pid1574typeoriginalQ-shortRandQ	0		 Woman with sodium of 128. Do I put her in the hospital or treat her at home?  How do you use Redux? What are the indications? 
pid1575typeoriginalQ-shortQ	1		 Is there a generic form of Zantac?  Is there a generic form of Zantac? 
pid1576typeoriginalQ-shortRandQ	0		 Is there a generic form of Zantac?  Let's give these immunizations. That's right isn't it? 
pid1577typeoriginalQ-shortQ	1		 If mammograms are recommended every year after age 50, how come insurance only pays for one every other year?  How come insurance only pays for one mammogram every other year after age 50? 
pid1578typeoriginalQ-shortRandQ	0		 If mammograms are recommended every year after age 50, how come insurance only pays for one every other year?  Boys' father has Marfan's Syndrome. Do these boys need further evaluation? 
pid1579typeoriginalQ-shortQ	1		 Does it make any difference whether you draw the blood for a prostate specific antigen before or after the rectal exam?  Does it matter whether you draw the prostate specific antigen before or after the rectal exam? 
pid1580typeoriginalQ-shortRandQ	0		 Does it make any difference whether you draw the blood for a prostate specific antigen before or after the rectal exam?  Will fumes created by taking off a basal cell carcinoma with cautery affect the physician? 
pid1581typeoriginalQ-shortQ	1		 This patient had a congested feeling in his ears. His exam was normal. What was causing the congested feeling?  Congested feeling ears. Exam normal. What was causing the congested feeling? 
pid1582typeoriginalQ-shortRandQ	0		 This patient had a congested feeling in his ears. His exam was normal. What was causing the congested feeling?  I wonder if this patient could have a rotator cuff thing? 
pid1583typeoriginalQ-shortQ	1		 Autopsy report (Dr. X is a medical examiner). How do you interpret a vitreous alcohol level as compared to a blood alcohol level (autopsy of motor vehicle accident victim)?  How to interpret vitreous alcohol level compared to blood alcohol level? 
pid1584typeoriginalQ-shortQ	1		 Does he have otitis media? Can't see his tympanic membrane's due to wax. Tried to get it out 4 days ago and couldn't.  Does he have otitis media? Can't see his tympanic membranes due to wax. 
pid1585typeoriginalQ-shortRandQ	0		 Does he have otitis media? Can't see his tympanic membrane's due to wax. Tried to get it out 4 days ago and couldn't.  Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed? 
pid1586typeoriginalQ-shortQ	1		 Should I continue the Prilosec? Mentally retarded patient with peptic ulcer disease and Helicobacter pylori positive. Every time we stop Prilosec he quits eating and drops 20 pounds but Title XIX does not want to keep him on it. Should we try again to stop it?  Should I continue the Prilosec? Mentally retarded patient with peptic ulcer disease and Helicobacter pylori positive. 
pid1587typeoriginalQ-shortRandQ	0		 Should I continue the Prilosec? Mentally retarded patient with peptic ulcer disease and Helicobacter pylori positive. Every time we stop Prilosec he quits eating and drops 20 pounds but Title XIX does not want to keep him on it. Should we try again to stop it?  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1588typeoriginalQ-shortQ	1		 Should we be screening for prostate cancer routinely with the prostate specific antigen?  Should we be screening for prostate cancer routinely with the prostate specific antigen? 
pid1589typeoriginalQ-shortRandQ	0		 Should we be screening for prostate cancer routinely with the prostate specific antigen?  What is the cause and treatment of this old man's stomatitis? 
pid1590typeoriginalQ-shortQ	1		 What is causing her recurrent hives?  What is causing her recurrent hives? 
pid1591typeoriginalQ-shortRandQ	0		 What is causing her recurrent hives?  What is the dose of Famvir? 
pid1592typeoriginalQ-shortQ	1		 Could this compression fracture of T12 (twelfth thoracic vertebra) be caused by cancer or what could be the cause? (Prostate cancer or Pagets or what)?  Could this T12 (twelfth thoracic vertebra) compression fracture be caused by cancer or what could be the cause? 
pid1593typeoriginalQ-shortRandQ	0		 Could this compression fracture of T12 (twelfth thoracic vertebra) be caused by cancer or what could be the cause? (Prostate cancer or Pagets or what)?  77-year-old female. Should I put her on a cholesterol lowering drug? 
pid1594typeoriginalQ-shortQ	1		 Why does he have an itchy scalp? Has Parkinson's and is on Sinemet.  Why does he have an itchy scalp? Has Parkinson's and is on Sinemet. 
pid1595typeoriginalQ-shortRandQ	0		 Why does he have an itchy scalp? Has Parkinson's and is on Sinemet.  How do you inject the bicipital tendon? 
pid1596typeoriginalQ-shortQ	1		 I'm uncertain about what to do with her knee problems. Has osteoarthritis, difficulty walking, x-rays don't look too bad.  I'm uncertain about what to do with her knee osteoarthritis. 
pid1597typeoriginalQ-shortRandQ	0		 I'm uncertain about what to do with her knee problems. Has osteoarthritis, difficulty walking, x-rays don't look too bad.  Why did she get Coccidiomycosis? 
pid1598typeoriginalQ-shortQ	1		 Why is he falling asleep in school? Apparently he is fine on weekends and in the evening.  Why is he falling asleep in school? 
pid1599typeoriginalQ-shortRandQ	0		 Why is he falling asleep in school? Apparently he is fine on weekends and in the evening.  At what ages should you do a Denver Developmental Screening Test? 
pid1600typeoriginalQ-shortQ	1		 What should we do with this chronic migraine-type headache? Doesn't have insurance so we can't do a million dollar workup. Antidepressants didn't work.  What should we do with this chronic migraine-type headache? 
pid1601typeoriginalQ-shortRandQ	0		 What should we do with this chronic migraine-type headache? Doesn't have insurance so we can't do a million dollar workup. Antidepressants didn't work.  How soon should you ambulate a patient with a deep vein thrombosis? 
pid1602typeoriginalQ-shortQ	1		 What is the optimum dose of penicillin for streptococcal sore throat in a 5-year-old boy?  What is the optimum dose of penicillin for streptococcal sore throat in a 5-year-old boy? 
pid1603typeoriginalQ-shortRandQ	0		 What is the optimum dose of penicillin for streptococcal sore throat in a 5-year-old boy?  Young man with recurrent peptic ulcer disease; do vagotomy? Will health maintenance organization pay? 
pid1604typeoriginalQ-shortQ	1		 I'm not sure when to intervene and get aggressive with patients like this. She has high blood sugars but 3 other endocrinologists haven't suggested anything different and I've quit looking at her sugars. Should I just let her be?  I'm not sure when to intervene and get aggressive with patients like this with high blood sugars. 
pid1605typeoriginalQ-shortRandQ	0		 I'm not sure when to intervene and get aggressive with patients like this. She has high blood sugars but 3 other endocrinologists haven't suggested anything different and I've quit looking at her sugars. Should I just let her be?  Estimated fetal weight on ultrasound in grams; what is it in pounds so I can tell mother? 
pid1606typeoriginalQ-shortQ	1		 Patient with torn cartilage. Can any of these medications cause her glucose to go up (blood sugar approximately 300 on preoperative laboratory tests)? (Vasotec, Ultram, Prozac, Dicyclomine, Ambien, Tylenol)  Can any of these medications cause her glucose to go up (blood sugar approximately 300 on preoperative lab)? 
pid1607typeoriginalQ-shortRandQ	0		 Patient with torn cartilage. Can any of these medications cause her glucose to go up (blood sugar approximately 300 on preoperative laboratory tests)? (Vasotec, Ultram, Prozac, Dicyclomine, Ambien, Tylenol)  Knee injury, slight swelling, most likely a sprain, should we get an x-ray? 
pid1608typeoriginalQ-shortQ	1		 Are there any drugs on this list that would interfere with general anesthetic agents? (Vasotec, Ultram, Prozac, Dicyclomine, Ambien, Tylenol)  Any drugs on this list that would interfere with general anesthetic agents? 
pid1609typeoriginalQ-shortRandQ	0		 Are there any drugs on this list that would interfere with general anesthetic agents? (Vasotec, Ultram, Prozac, Dicyclomine, Ambien, Tylenol)  Is melatonin good for anything? What is the dose? 
pid1610typeoriginalQ-shortQ	1		 Is it really Benadryl that's in Tylenol PM? I just didn't want her taking that with all her muscle relaxants.  Is it really Benadryl that's in Tylenol PM? 
pid1611typeoriginalQ-shortRandQ	0		 Is it really Benadryl that's in Tylenol PM? I just didn't want her taking that with all her muscle relaxants.  How should I treat polymenorrhea in a 14-year-old girl? 
pid1612typeoriginalQ-shortQ	1		 Patient with gluteus spasm from starting a lawn mower. Where are those bursae near the right hip?  Gluteus spasm from starting lawn mower. Where are those bursae near the hip? 
pid1613typeoriginalQ-shortRandQ	0		 Patient with gluteus spasm from starting a lawn mower. Where are those bursae near the right hip?  Why did she get Coccidiomycosis? 
pid1614typeoriginalQ-shortQ	1		 What is the average length of time between quitting breast feeding and when lactation should stop? Is there any correlation between this time and development of fibrocystic breast disease? That is, if long time, more likely to develop it. This patient has a cyst.  What is average time between quitting breast feeding and when lactation stops? 
pid1615typeoriginalQ-shortRandQ	0		 What is the average length of time between quitting breast feeding and when lactation should stop? Is there any correlation between this time and development of fibrocystic breast disease? That is, if long time, more likely to develop it. This patient has a cyst.  I wonder if this patient could have a rotator cuff thing? 
pid1616typeoriginalQ-shortQ	1		 What is the percent of time that an ultrasound can tell if a breast cyst is really a cyst? ?75%, ? 99%, et cetera.  What is percent of time that an ultrasound can tell if a breast cyst is really a cyst? 
pid1617typeoriginalQ-shortRandQ	0		 What is the percent of time that an ultrasound can tell if a breast cyst is really a cyst? ?75%, ? 99%, et cetera.  How should I treat polymenorrhea in a 14-year-old girl? 
pid1618typeoriginalQ-shortQ	1		 She had Clomid the first time and had twins. Is there an increased incidence of twins in the second pregnancy without Clomid in someone who had twins the first time on Clomid?  Is there an increased incidence twins without Clomid in a patient who had twins on Clomid? 
pid1619typeoriginalQ-shortRandQ	0		 She had Clomid the first time and had twins. Is there an increased incidence of twins in the second pregnancy without Clomid in someone who had twins the first time on Clomid?  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1620typeoriginalQ-shortQ	1		 Would her uterus be larger this time at 12 weeks than it normally would since she had twins last time?  Would the uterus be larger at 12 weeks than normal since she had twins last time? 
pid1621typeoriginalQ-shortRandQ	0		 Would her uterus be larger this time at 12 weeks than it normally would since she had twins last time?  What to do with this patient, biopsy shows carcinoma in situ of the vulva? 
pid1622typeoriginalQ-shortQ	1		 Will the birth of twins at 37 weeks mean she will deliver earlier this time even though she now has a singleton?  Will birth of twins at 37 weeks mean she will deliver a singleton early this time? 
pid1623typeoriginalQ-shortRandQ	0		 Will the birth of twins at 37 weeks mean she will deliver earlier this time even though she now has a singleton?  Boys' father has Marfan's Syndrome. Do these boys need further evaluation? 
pid1624typeoriginalQ-shortQ	1		 Can Zoloft truly cause chest pain? She looked it up in a reference and it was listed as a side effect but can it truly do it?  Can Zoloft truly cause chest pain? A reference lists chest pain but can it truly do it? 
pid1625typeoriginalQ-shortRandQ	0		 Can Zoloft truly cause chest pain? She looked it up in a reference and it was listed as a side effect but can it truly do it?  Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed? 
pid1626typeoriginalQ-shortQ	1		 How many adults get ear infections (otitis media), because I've had two this afternoon and usually you think of them in kids but not adults.  How many adults get ear infections (otitis media)? 
pid1627typeoriginalQ-shortRandQ	0		 How many adults get ear infections (otitis media), because I've had two this afternoon and usually you think of them in kids but not adults.  At what ages should you do a Denver Developmental Screening Test? 
pid1628typeoriginalQ-shortQ	1		 What's the best way to treat diaper rash when it's not responding to silvadene and ketoconazole?  Best way to treat diaper rash when not responding to silvadene and ketoconazole? 
pid1629typeoriginalQ-shortRandQ	0		 What's the best way to treat diaper rash when it's not responding to silvadene and ketoconazole?  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1630typeoriginalQ-shortQ	1		 What is the best way to treat a sinus infection in a patient allergic to Ceftin, penicillin and sulfa? Also has insulin-dependent diabetes.  Best way to treat sinus infection in patient allergic to Ceftin, penicillin, and sulfa? 
pid1631typeoriginalQ-shortRandQ	0		 What is the best way to treat a sinus infection in a patient allergic to Ceftin, penicillin and sulfa? Also has insulin-dependent diabetes.  Diabetic with leg ulcer won't let visiting nurse in house to change dressing. What do you do? 
pid1632typeoriginalQ-shortQ	1		 What's the percent of doctors who still use generics for first line treatment for otitis media?  What percent of doctors still use generics for first line treatment of otitis media? 
pid1633typeoriginalQ-shortRandQ	0		 What's the percent of doctors who still use generics for first line treatment for otitis media?  What is the dose of Sporanox? 
pid1634typeoriginalQ-shortQ	1		 I'm not familiar with Serzone. How long does it take to start acting? What are the side effects? Because she's complaining of being tired.  I'm not familiar with Serzone. How long to start acting? Side effects? 
pid1635typeoriginalQ-shortQ	1		 Mother is alcoholic and abuses tobacco. What are statistics regarding inheritance of tobacco abuse and relationship to social situation?  What are statistics regarding inheritance of tobacco abuse, relation to social situation? 
pid1636typeoriginalQ-shortRandQ	0		 Mother is alcoholic and abuses tobacco. What are statistics regarding inheritance of tobacco abuse and relationship to social situation?  Why did she get Coccidiomycosis? 
pid1637typeoriginalQ-shortQ	1		 Are there any interactions between Claritin and Midrin or between Zyrtec and Midrin?  Interactions between Claritin and Midrin or between Zyrtec and Midrin? 
pid1638typeoriginalQ-shortRandQ	0		 Are there any interactions between Claritin and Midrin or between Zyrtec and Midrin?  Could Procardia or Mevacor cause tinnitus? 
pid1639typeoriginalQ-shortQ	1		 What percent of migraines have loss of vision associated with them? Is that the cause of her loss of vision? She lost all the vision in her right eye. Computerized tomography (CT) and labs were fine.  What percent of migraines have loss of vision associated with them? 
pid1640typeoriginalQ-shortRandQ	0		 What percent of migraines have loss of vision associated with them? Is that the cause of her loss of vision? She lost all the vision in her right eye. Computerized tomography (CT) and labs were fine.  Why did he have meningismus? 30-year-old man admitted with urinary tract infection. 
pid1641typeoriginalQ-shortQ	1		 What is "henox premer"? What is the name of that disease? This is the closest the patient could come to the pronunciation. (Turned out to be Henoch-Schoenlein Purpura.)  What is "henox premer"? What is name of that disease? Closest patient could come. 
pid1642typeoriginalQ-shortRandQ	0		 What is "henox premer"? What is the name of that disease? This is the closest the patient could come to the pronunciation. (Turned out to be Henoch-Schoenlein Purpura.)  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1643typeoriginalQ-shortQ	1		 She is on the pill and has not had menses. She is 3 days into this pack. She wants Depo-Provera. When can you start Depo-Provera? The rule is to give Depo-Provera within 5 days of the period and she is not technically within 5 days of her period onset.  Patient wants Depo-Provera. When can you start Depo-Provera? 
pid1644typeoriginalQ-shortRandQ	0		 She is on the pill and has not had menses. She is 3 days into this pack. She wants Depo-Provera. When can you start Depo-Provera? The rule is to give Depo-Provera within 5 days of the period and she is not technically within 5 days of her period onset.  How do you use Redux? What are the indications? 
pid1645typeoriginalQ-shortQ	1		 Is sweating a side effect of Zestril?  Is sweating a side effect of Zestril? 
pid1646typeoriginalQ-shortQ	1		 Should this lady be on Fosamax or Premarin? She has a family history of coronary artery disease so I'd like to put her on Premarin, but she also has a family history of breast cancer so she's afraid to take Premarin.  Should this lady be on Fosamax or Premarin? Family history or coronary artery disease and breast cancer. 
pid1647typeoriginalQ-shortRandQ	0		 Should this lady be on Fosamax or Premarin? She has a family history of coronary artery disease so I'd like to put her on Premarin, but she also has a family history of breast cancer so she's afraid to take Premarin.  How should I workup this baby with a single umbilical artery? 
pid1648typeoriginalQ-shortQ	1		 Why is his protime so different from time to time on the same dose of Coumadin?  Why is his protime so different from time to time on the same dose of Coumadin? 
pid1649typeoriginalQ-shortRandQ	0		 Why is his protime so different from time to time on the same dose of Coumadin?  At what ages should you do a Denver Developmental Screening Test? 
pid1650typeoriginalQ-shortQ	1		 What is the dose of Pediacare in a 19-pound, 5-month old? It always says call your doctor below a certain age but what am I supposed to say? There's no information on it.  What is the dose of Pediacare in a 19-pound, 5-month-old? 
pid1651typeoriginalQ-shortRandQ	0		 What is the dose of Pediacare in a 19-pound, 5-month old? It always says call your doctor below a certain age but what am I supposed to say? There's no information on it.  Should I wait until baby certain age before I do renal ultrasound for single umbilical artery? 
pid1652typeoriginalQ-shortQ	1		 Two days ago she had unprotected sex. She is 6 weeks postpartum. Is it okay to give Provera?  Two days ago had unprotected sex, 6-weeks postpartum. Is it okay to give Provera? 
pid1653typeoriginalQ-shortRandQ	0		 Two days ago she had unprotected sex. She is 6 weeks postpartum. Is it okay to give Provera?  How do you use Redux? What are the indications? 
pid1654typeoriginalQ-shortQ	1		 Her sodium is 133 and potassium 3.3. Why is she borderline low on sodium and potassium? Could her Dilacor do it? (also on Ventolin and Slobid) I didn't look up Dilacor.  Why is she borderline low on sodium and potassium? Could her Dilacor do it? 
pid1655typeoriginalQ-shortRandQ	0		 Her sodium is 133 and potassium 3.3. Why is she borderline low on sodium and potassium? Could her Dilacor do it? (also on Ventolin and Slobid) I didn't look up Dilacor.  5-week-old born at 32 weeks. What is the cause of the tachycardia and tachypnea? 
pid1656typeoriginalQ-shortQ	1		 Is the maximum dose of Atarax 25 or 50 milligrams?  Is the maximum dose of Atarax 25 or 50 milligrams? 
pid1657typeoriginalQ-shortRandQ	0		 Is the maximum dose of Atarax 25 or 50 milligrams?  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1658typeoriginalQ-shortQ	1		 How do you prescribe Epi-Pen? Three episodes of itching, then hives, then short of breath. Two times following eating shrimp.  How do you prescribe Epi pen? 3 episodes itching, then hives, then short of breath. 
pid1659typeoriginalQ-shortRandQ	0		 How do you prescribe Epi-Pen? Three episodes of itching, then hives, then short of breath. Two times following eating shrimp.  How should I treat polymenorrhea in a 14-year-old girl? 
pid1660typeoriginalQ-shortQ	1		 Why is she hypoglycemic? No history of diabetes. She tests her sugars at home and they are 50 to 60.  Why is she hypoglycemic? No history of diabetes. Sugars at home 50 to 60. 
pid1661typeoriginalQ-shortRandQ	0		 Why is she hypoglycemic? No history of diabetes. She tests her sugars at home and they are 50 to 60.  How should I treat polymenorrhea in a 14-year-old girl? 
pid1662typeoriginalQ-shortQ	1		 Patient has a node on her right thumb that doesn't really bother her but she wants it removed. Should it be removed or not?  Node on thumb, doesn't bother her but she wants it removed. Should it be removed? 
pid1663typeoriginalQ-shortRandQ	0		 Patient has a node on her right thumb that doesn't really bother her but she wants it removed. Should it be removed or not?  Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)? 
pid1664typeoriginalQ-shortQ	1		 I'm not sure what's going on with her. Thumping pain in ears and sore throat off and on for 2 weeks. Streptococcus test negative. History of ear problems for many years. They want antibiotics so will give amoxicillin and Cataflam. There may be an infection there, but I'm not sure so if not improved will refer to ENT (ear, nose, and throat physician).  Not sure what's going on with her. Thumping pain in ears and sore throat for 2 weeks. 
pid1665typeoriginalQ-shortRandQ	0		 I'm not sure what's going on with her. Thumping pain in ears and sore throat off and on for 2 weeks. Streptococcus test negative. History of ear problems for many years. They want antibiotics so will give amoxicillin and Cataflam. There may be an infection there, but I'm not sure so if not improved will refer to ENT (ear, nose, and throat physician).  What asthma inhaler is blue and white? 
pid1666typeoriginalQ-shortQ	1		 Will be married in November and period is due to fall on wedding day -- could she be put on birth control pills to change her period date? Is two months enough time to effect this change?  Could she be put on the birth-control pill to change her period date? Is two months enough time? 
pid1667typeoriginalQ-shortRandQ	0		 Will be married in November and period is due to fall on wedding day -- could she be put on birth control pills to change her period date? Is two months enough time to effect this change?  Should we switch to Ancef for this diabetic foot ulcer? Improvement adequate? 
pid1668typeoriginalQ-shortQ	1		 84-year-old female nursing home resident, diabetic, phone call from nursing home regarding blood sugars. Why are her blood sugars swinging so much?  Why are her blood sugars swinging so much? 
pid1669typeoriginalQ-shortRandQ	0		 84-year-old female nursing home resident, diabetic, phone call from nursing home regarding blood sugars. Why are her blood sugars swinging so much?  What are the indications for getting a digoxin level? 
pid1670typeoriginalQ-shortQ	1		 Had shoulder injury and after repaired was about to return to work but developed severe hives requiring steroids. What caused the hives? Was it angioedema due to being stressed about returning to work?  What caused the hives? Was it angioedema due to stress about returning to work? 
pid1671typeoriginalQ-shortRandQ	0		 Had shoulder injury and after repaired was about to return to work but developed severe hives requiring steroids. What caused the hives? Was it angioedema due to being stressed about returning to work?  Prolapsed uterus, urinary problems. Would hysterectomy alone resolve urinary problem? 
pid1672typeoriginalQ-shortQ	1		 Patient had a tubal ligation and now her menstrual cramps are worse. Why would menstrual cramps be worse after a tubal ligation? She asked Dr. X this question.  Why would menstrual cramps be worse after a tubal ligation? 
